donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor
D9051,hotel,nasi goreng,vegetable,16.1,4.0,-0.490665879094915,117.16862362210318,Samarinda,failed,R5,6.93,2.99,high,2.242,1.2075,2896.0,0.956
D9052,hotel,salad,protein,18.3,19.0,-0.4965093602764506,117.15664960831624,Samarinda,completed,Unknown,2.12,2.87,medium,1.595,1.25,2271.6,0.972
D9053,restaurant,buah apel,protein,29.3,24.0,-0.5023585071237119,117.1697388955068,Samarinda,failed,Unknown,1.84,2.3,high,2.242,0.825,2755.5,1.13
D9054,hotel,ayam goreng,karbohidrat,16.1,42.0,-0.504414737536864,117.14582266870224,Samarinda,failed,Unknown,0.58,1.96,high,4.82,0.18,962.0,1.025
D9055,restaurant,buah apel,protein,23.1,35.0,-0.4889540732929437,117.13110297754066,Samarinda,completed,Unknown,6.42,1.49,low,2.242,0.825,2755.5,1.13
D9056,supermarket,nasi putih,protein,18.9,24.0,-0.4870711695473848,117.1351118160496,Samarinda,pending,Unknown,2.1,1.44,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9057,restaurant,sayur sop,fruit,19.7,12.0,-0.5049713612781971,117.15725596183778,Samarinda,completed,Unknown,4.21,2.68,low,1.34,0.91,2571.0,1.0266666666666666
D9058,supermarket,ayam goreng,fruit,7.8,22.0,-0.4968180164510786,117.1391891004341,Samarinda,completed,R3,5.01,2.5,low,4.82,0.18,962.0,1.025
D9059,supermarket,ayam bakar,fruit,6.8,24.0,-0.4878975459052591,117.13309926749464,Samarinda,completed,R5,2.2,3.7,medium,4.98,0.61,4848.0,0.965
D9060,restaurant,roti tawar,protein,5.5,6.0,-0.5127132975648259,117.13545774475467,Samarinda,failed,R19,5.06,3.04,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9061,supermarket,ayam goreng,protein,28.5,14.0,-0.5083126476629185,117.1411470287806,Samarinda,failed,R6,6.47,2.23,medium,4.82,0.18,962.0,1.025
D9062,hotel,buah apel,fruit,3.3,2.0,-0.5155729298549035,117.16815073970676,Samarinda,pending,R11,3.64,2.23,medium,2.242,0.825,2755.5,1.13
D9063,restaurant,nasi putih,vegetable,29.0,47.0,-0.4944691555252727,117.16749966368262,Samarinda,failed,R11,6.31,1.98,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9064,hotel,buah apel,vegetable,14.4,16.0,-0.5031292719517715,117.15525692406024,Samarinda,failed,Unknown,3.19,2.73,medium,2.242,0.825,2755.5,1.13
D9065,hotel,roti tawar,fruit,16.8,6.0,-0.4857812800990634,117.15903470280128,Samarinda,completed,R4,4.95,3.77,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9066,hotel,roti tawar,protein,29.8,39.0,-0.5183106144236599,117.16074606500568,Samarinda,failed,R6,3.02,2.11,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9067,restaurant,buah apel,fruit,29.9,39.0,-0.5093809120390506,117.14267460927596,Samarinda,failed,Unknown,6.96,0.86,low,2.242,0.825,2755.5,1.13
D9068,hotel,nasi putih,fruit,16.1,14.0,-0.5089593664494505,117.15889908103028,Samarinda,pending,R15,3.71,2.64,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9069,supermarket,nasi putih,protein,16.3,32.0,-0.4861154464673104,117.15212486162493,Samarinda,completed,R17,2.12,3.03,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9070,supermarket,ayam bakar,karbohidrat,29.1,22.0,-0.5041179383810417,117.16423618259492,Samarinda,completed,R16,0.87,2.23,low,4.98,0.61,4848.0,0.965
D9071,restaurant,ayam goreng,protein,7.9,11.0,-0.4943005271198181,117.1431832929826,Samarinda,pending,R12,4.06,3.45,medium,4.82,0.18,962.0,1.025
D9072,restaurant,nasi goreng,karbohidrat,16.1,2.0,-0.4846855359828825,117.16796044073092,Samarinda,completed,R18,1.22,3.36,medium,2.242,1.2075,2896.0,0.956
D9073,restaurant,nasi goreng,vegetable,25.8,10.0,-0.4954627268314659,117.15888793039562,Samarinda,completed,R9,5.98,2.96,medium,2.242,1.2075,2896.0,0.956
D9074,hotel,ayam bakar,karbohidrat,15.6,16.0,-0.4852499373971884,117.14724797064392,Samarinda,failed,R12,4.77,2.89,low,4.98,0.61,4848.0,0.965
D9075,supermarket,ayam bakar,vegetable,21.5,32.0,-0.5142330364591615,117.15639349054511,Samarinda,pending,R16,6.73,1.74,low,4.98,0.61,4848.0,0.965
D9076,restaurant,sayur sop,fruit,21.8,45.0,-0.4837057147356575,117.15934021276328,Samarinda,failed,R1,4.92,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D9077,hotel,nasi goreng,vegetable,4.4,42.0,-0.4827194137387552,117.1613740973651,Samarinda,failed,R1,5.7,1.07,low,2.242,1.2075,2896.0,0.956
D9078,restaurant,sayur sop,karbohidrat,12.1,24.0,-0.4844213272907134,117.15505351954296,Samarinda,pending,R1,4.51,0.54,low,1.34,0.91,2571.0,1.0266666666666666
D9079,supermarket,roti tawar,karbohidrat,16.3,47.0,-0.4801558299885595,117.13131479906689,Samarinda,pending,R10,6.49,3.18,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9080,hotel,ayam goreng,fruit,7.0,15.0,-0.5157416061223494,117.16046283874032,Samarinda,pending,Unknown,3.43,1.81,medium,4.82,0.18,962.0,1.025
D9081,restaurant,ayam bakar,vegetable,20.1,21.0,-0.5152214482132267,117.131664413403,Samarinda,pending,R18,5.13,2.23,low,4.98,0.61,4848.0,0.965
D9082,hotel,salad,vegetable,2.5,22.0,-0.5196223737491293,117.13667442678762,Samarinda,failed,Unknown,3.99,0.63,medium,1.595,1.25,2271.6,0.972
D9083,restaurant,buah apel,protein,5.1,1.0,-0.5060367317952724,117.15811117084851,Samarinda,failed,R14,3.09,2.4,low,2.242,0.825,2755.5,1.13
D9084,supermarket,salad,karbohidrat,29.1,26.0,-0.4914082885741864,117.16046008547208,Samarinda,failed,R14,4.06,1.99,low,1.595,1.25,2271.6,0.972
D9085,supermarket,nasi goreng,fruit,7.1,32.0,-0.4970640925308862,117.16356383622708,Samarinda,failed,R20,2.92,2.96,high,2.242,1.2075,2896.0,0.956
D9086,hotel,sayur sop,protein,7.9,12.0,-0.4854953178337379,117.15003367340958,Samarinda,completed,R5,5.08,2.67,medium,1.34,0.91,2571.0,1.0266666666666666
D9087,hotel,buah apel,vegetable,7.9,46.0,-0.506851991970013,117.15955111359936,Samarinda,completed,R8,5.49,0.87,high,2.242,0.825,2755.5,1.13
D9088,supermarket,nasi putih,protein,12.0,24.0,-0.5183564398021766,117.15166642774824,Samarinda,completed,Unknown,5.75,1.22,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9089,supermarket,nasi putih,fruit,8.2,2.0,-0.5144992553468369,117.15438295790548,Samarinda,failed,R3,3.04,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9090,hotel,sayur sop,fruit,28.0,34.0,-0.4923504100010781,117.14929486714864,Samarinda,completed,Unknown,3.79,3.01,medium,1.34,0.91,2571.0,1.0266666666666666
D9091,hotel,nasi goreng,karbohidrat,16.1,12.0,-0.4850320902168469,117.15695081880789,Samarinda,failed,R10,6.28,1.73,medium,2.242,1.2075,2896.0,0.956
D9092,hotel,roti tawar,vegetable,18.7,14.0,-0.4910985512153341,117.13417652754288,Samarinda,pending,R1,2.01,1.81,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9093,restaurant,ayam bakar,vegetable,16.1,32.0,-0.48369477448368,117.1306623867635,Samarinda,completed,R10,1.71,0.79,high,4.98,0.61,4848.0,0.965
D9094,hotel,sayur sop,karbohidrat,26.2,21.0,-0.4992726939824018,117.14205337744264,Samarinda,failed,Unknown,0.88,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D9095,hotel,salad,protein,5.6,41.0,-0.4818882954477798,117.14607980219272,Samarinda,completed,R2,1.2,3.04,low,1.595,1.25,2271.6,0.972
D9096,supermarket,nasi putih,vegetable,4.9,7.0,-0.4988608902051814,117.14358839439969,Samarinda,failed,R16,1.58,2.37,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9097,supermarket,buah apel,fruit,14.5,18.0,-0.4852868187506972,117.15215793618556,Samarinda,completed,R2,1.41,2.23,low,2.242,0.825,2755.5,1.13
D9098,restaurant,sayur sop,fruit,6.9,6.0,-0.4842390991443765,117.14484149587824,Samarinda,pending,R18,5.12,3.69,medium,1.34,0.91,2571.0,1.0266666666666666
D9099,restaurant,ayam bakar,fruit,25.9,46.0,-0.5167595920367598,117.16162434559564,Samarinda,pending,R7,5.04,2.23,low,4.98,0.61,4848.0,0.965
D9100,supermarket,ayam bakar,fruit,13.5,24.0,-0.5123455485472435,117.14253153314904,Samarinda,failed,R5,6.52,2.23,low,4.98,0.61,4848.0,0.965
D9101,restaurant,nasi putih,fruit,15.6,47.0,-0.5015814821714984,117.14381423946728,Samarinda,pending,R5,2.61,1.89,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9102,restaurant,nasi goreng,karbohidrat,25.1,48.0,-0.4830593513744786,117.1642199814932,Samarinda,pending,R3,5.53,3.64,high,2.242,1.2075,2896.0,0.956
D9103,supermarket,sayur sop,vegetable,17.4,13.0,-0.4850842280470468,117.1656179214049,Samarinda,completed,R5,2.2,2.72,high,1.34,0.91,2571.0,1.0266666666666666
D9104,restaurant,buah apel,protein,26.7,1.0,-0.4824459215706813,117.16650513152764,Samarinda,completed,R8,2.81,3.31,high,2.242,0.825,2755.5,1.13
D9105,hotel,nasi putih,karbohidrat,4.0,8.0,-0.5069527387528648,117.15030962581044,Samarinda,completed,Unknown,1.69,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9106,hotel,roti tawar,fruit,18.3,9.0,-0.4938183497279254,117.1623982670894,Samarinda,failed,R6,5.31,1.84,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9107,restaurant,sayur sop,karbohidrat,28.6,48.0,-0.496464830506414,117.14479930488656,Samarinda,completed,R14,3.4,2.91,high,1.34,0.91,2571.0,1.0266666666666666
D9108,restaurant,roti tawar,vegetable,17.4,24.0,-0.5113913626083844,117.13913656366628,Samarinda,failed,Unknown,4.49,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9109,supermarket,nasi putih,fruit,3.7,34.0,-0.4973258516987416,117.16510131910483,Samarinda,completed,R19,6.64,3.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9110,hotel,nasi putih,vegetable,26.7,45.0,-0.5044913490107173,117.13080129877356,Samarinda,failed,R14,3.86,3.89,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9111,hotel,buah apel,fruit,29.1,23.0,-0.5147679487891197,117.15279817065613,Samarinda,pending,R3,0.68,3.49,low,2.242,0.825,2755.5,1.13
D9112,hotel,buah apel,fruit,27.6,16.0,-0.5013272393186422,117.13830134798992,Samarinda,failed,R20,3.38,3.5,medium,2.242,0.825,2755.5,1.13
D9113,restaurant,sayur sop,karbohidrat,15.7,23.0,-0.5195461255313242,117.15121021382808,Samarinda,completed,Unknown,5.14,2.23,high,1.34,0.91,2571.0,1.0266666666666666
D9114,restaurant,salad,karbohidrat,24.2,24.0,-0.5120877998861316,117.13060674382814,Samarinda,failed,Unknown,6.72,3.46,low,1.595,1.25,2271.6,0.972
D9115,supermarket,salad,vegetable,12.9,39.0,-0.519852551090969,117.148001288313,Samarinda,failed,R2,4.02,3.08,medium,1.595,1.25,2271.6,0.972
D9116,restaurant,salad,vegetable,6.9,19.0,-0.4942784779874317,117.16908618710345,Samarinda,pending,R3,5.05,2.23,low,1.595,1.25,2271.6,0.972
D9117,supermarket,roti tawar,karbohidrat,16.3,33.0,-0.5054369482909894,117.13182387558398,Samarinda,failed,R9,3.94,2.32,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9118,supermarket,salad,protein,13.0,22.0,-0.5035217667255424,117.1574985984059,Samarinda,completed,R7,2.09,2.23,medium,1.595,1.25,2271.6,0.972
D9119,hotel,nasi goreng,karbohidrat,17.3,29.0,-0.5100371492348356,117.13436532721784,Samarinda,completed,R1,5.1,2.23,high,2.242,1.2075,2896.0,0.956
D9120,restaurant,nasi putih,protein,22.6,10.0,-0.4951766911777923,117.15617300017334,Samarinda,pending,R11,3.48,0.85,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9121,supermarket,buah apel,karbohidrat,9.2,1.0,-0.4936172108936548,117.13782008231622,Samarinda,pending,R1,6.22,2.51,high,2.242,0.825,2755.5,1.13
D9122,hotel,nasi goreng,karbohidrat,16.1,38.0,-0.5148298800672171,117.15467409160136,Samarinda,failed,Unknown,6.13,3.25,medium,2.242,1.2075,2896.0,0.956
D9123,supermarket,salad,fruit,12.8,5.0,-0.5190906125661408,117.1584519309956,Samarinda,failed,Unknown,6.45,2.23,high,1.595,1.25,2271.6,0.972
D9124,hotel,nasi goreng,karbohidrat,6.5,31.0,-0.5071423951163498,117.13124205945532,Samarinda,pending,R14,6.41,1.51,medium,2.242,1.2075,2896.0,0.956
D9125,supermarket,salad,fruit,16.1,3.0,-0.4837008200843272,117.13475875658746,Samarinda,pending,R5,0.58,2.23,high,1.595,1.25,2271.6,0.972
D9126,supermarket,nasi goreng,protein,25.5,24.0,-0.5080823897043913,117.16550794141934,Samarinda,failed,Unknown,5.63,3.05,high,2.242,1.2075,2896.0,0.956
D9127,supermarket,salad,protein,16.1,36.0,-0.4980063726424663,117.13327805542662,Samarinda,pending,R12,4.04,2.96,high,1.595,1.25,2271.6,0.972
D9128,hotel,sayur sop,karbohidrat,3.2,24.0,-0.5112491194148487,117.1465592356098,Samarinda,completed,R8,5.63,2.19,high,1.34,0.91,2571.0,1.0266666666666666
D9129,restaurant,roti tawar,karbohidrat,10.7,18.0,-0.506362593926062,117.14900828733263,Samarinda,pending,Unknown,1.29,2.74,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9130,supermarket,nasi goreng,protein,16.1,24.0,-0.5127224000617178,117.13909067069422,Samarinda,completed,R14,6.13,2.29,low,2.242,1.2075,2896.0,0.956
D9131,restaurant,salad,protein,21.7,24.0,-0.4920236662681771,117.16743472838468,Samarinda,failed,R7,6.68,2.23,high,1.595,1.25,2271.6,0.972
D9132,restaurant,salad,protein,22.3,7.0,-0.5085929748183923,117.16450620352003,Samarinda,failed,R5,3.05,2.61,low,1.595,1.25,2271.6,0.972
D9133,restaurant,sayur sop,protein,16.4,8.0,-0.5032810458139477,117.15430298832769,Samarinda,failed,R3,3.03,3.85,low,1.34,0.91,2571.0,1.0266666666666666
D9134,hotel,ayam goreng,fruit,5.6,46.0,-0.4852411053661777,117.1621214561878,Samarinda,completed,R7,4.83,1.3,medium,4.82,0.18,962.0,1.025
D9135,hotel,nasi putih,vegetable,20.3,3.0,-0.483637870363333,117.16893675817442,Samarinda,pending,R11,2.32,1.7,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9136,hotel,ayam bakar,karbohidrat,23.3,12.0,-0.4801163695049529,117.14858858541442,Samarinda,completed,R15,4.95,2.23,low,4.98,0.61,4848.0,0.965
D9137,restaurant,nasi goreng,karbohidrat,22.8,42.0,-0.4812337396496944,117.16641048168935,Samarinda,pending,R6,0.81,0.82,medium,2.242,1.2075,2896.0,0.956
D9138,supermarket,buah apel,protein,25.2,34.0,-0.4859283133103014,117.14882179040296,Samarinda,failed,R18,5.86,3.88,medium,2.242,0.825,2755.5,1.13
D9139,restaurant,nasi putih,karbohidrat,20.8,27.0,-0.5060756634327107,117.15115897144791,Samarinda,completed,R6,1.34,2.97,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9140,hotel,sayur sop,fruit,6.4,19.0,-0.5042339803506661,117.13954058342776,Samarinda,pending,R19,6.11,2.08,high,1.34,0.91,2571.0,1.0266666666666666
D9141,supermarket,buah apel,protein,18.5,5.0,-0.5132749177390844,117.16018673980024,Samarinda,failed,R15,3.92,2.97,low,2.242,0.825,2755.5,1.13
D9142,hotel,salad,karbohidrat,23.4,48.0,-0.4891356407795751,117.157026058844,Samarinda,pending,R18,5.79,2.01,medium,1.595,1.25,2271.6,0.972
D9143,restaurant,sayur sop,protein,20.7,15.0,-0.5167620795888787,117.16978124750965,Samarinda,failed,R9,1.86,2.36,high,1.34,0.91,2571.0,1.0266666666666666
D9144,supermarket,roti tawar,fruit,14.6,28.0,-0.4898243960006717,117.13997868374616,Samarinda,completed,R11,1.14,1.57,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9145,hotel,nasi putih,fruit,13.7,34.0,-0.5077922688298753,117.1379888881554,Samarinda,pending,R18,4.26,2.64,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9146,supermarket,nasi goreng,fruit,9.8,44.0,-0.5044828420302061,117.153135472416,Samarinda,pending,R3,5.99,2.86,medium,2.242,1.2075,2896.0,0.956
D9147,supermarket,salad,fruit,28.4,7.0,-0.4811691412357349,117.16697849333936,Samarinda,completed,R6,5.59,2.9,high,1.595,1.25,2271.6,0.972
D9148,hotel,nasi putih,karbohidrat,6.2,40.0,-0.5130822024815783,117.13022490509508,Samarinda,failed,R2,6.17,3.29,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9149,hotel,ayam bakar,karbohidrat,24.9,31.0,-0.4943287962639514,117.1343842095822,Samarinda,completed,Unknown,4.55,2.23,medium,4.98,0.61,4848.0,0.965
D9150,supermarket,roti tawar,vegetable,26.1,47.0,-0.5007007041968319,117.13224471956076,Samarinda,failed,R10,3.4,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9151,restaurant,ayam goreng,fruit,11.5,24.0,-0.5020283211657837,117.16849897440662,Samarinda,pending,Unknown,5.74,3.69,medium,4.82,0.18,962.0,1.025
D9152,hotel,salad,vegetable,5.3,7.0,-0.5010404726831895,117.1561208764604,Samarinda,pending,Unknown,2.75,3.47,low,1.595,1.25,2271.6,0.972
D9153,supermarket,salad,fruit,22.8,39.0,-0.5084370289185857,117.1653572882712,Samarinda,failed,R20,4.01,3.14,medium,1.595,1.25,2271.6,0.972
D9154,supermarket,nasi putih,protein,20.8,11.0,-0.4866952107371402,117.1356899761163,Samarinda,pending,Unknown,4.34,0.97,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9155,supermarket,nasi putih,fruit,9.7,37.0,-0.5054033677954911,117.15516426720728,Samarinda,pending,R3,4.71,0.89,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9156,restaurant,roti tawar,fruit,27.2,40.0,-0.5161773661957787,117.1497709137677,Samarinda,failed,R1,4.44,0.93,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9157,hotel,roti tawar,protein,25.2,24.0,-0.5010768656978896,117.14838265216392,Samarinda,failed,Unknown,2.95,3.24,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9158,supermarket,buah apel,vegetable,8.9,24.0,-0.5171481041929329,117.14827651761772,Samarinda,failed,R16,2.31,1.03,low,2.242,0.825,2755.5,1.13
D9159,supermarket,sayur sop,fruit,2.9,3.0,-0.4956968018840025,117.15687973398911,Samarinda,failed,R7,3.76,0.65,low,1.34,0.91,2571.0,1.0266666666666666
D9160,hotel,nasi goreng,fruit,16.1,34.0,-0.5081578967165846,117.155374036065,Samarinda,failed,R20,6.17,2.23,medium,2.242,1.2075,2896.0,0.956
D9161,hotel,salad,vegetable,16.1,42.0,-0.509863286702341,117.13385530088377,Samarinda,completed,Unknown,1.24,2.23,medium,1.595,1.25,2271.6,0.972
D9162,restaurant,sayur sop,vegetable,21.8,34.0,-0.5169353186659191,117.13161618748804,Samarinda,failed,Unknown,1.2,0.54,low,1.34,0.91,2571.0,1.0266666666666666
D9163,restaurant,nasi goreng,vegetable,28.5,41.0,-0.5199131047902378,117.15047076300053,Samarinda,completed,R3,2.83,0.61,low,2.242,1.2075,2896.0,0.956
D9164,supermarket,ayam goreng,vegetable,20.8,6.0,-0.5062677459275402,117.16323260554734,Samarinda,pending,Unknown,1.88,3.64,medium,4.82,0.18,962.0,1.025
D9165,supermarket,salad,fruit,23.6,31.0,-0.503113900620736,117.1634501772846,Samarinda,failed,R5,1.88,1.99,low,1.595,1.25,2271.6,0.972
D9166,restaurant,roti tawar,fruit,13.6,5.0,-0.483514057715512,117.1437033444602,Samarinda,pending,Unknown,5.2,1.25,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9167,restaurant,roti tawar,karbohidrat,25.2,16.0,-0.4877039926936152,117.13578755054938,Samarinda,completed,R6,3.71,3.64,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9168,supermarket,ayam bakar,vegetable,10.4,24.0,-0.5020932755048522,117.13675109571416,Samarinda,pending,R6,5.25,1.65,medium,4.98,0.61,4848.0,0.965
D9169,hotel,nasi goreng,karbohidrat,5.2,38.0,-0.4968254149771142,117.16853367898536,Samarinda,failed,R2,5.91,1.35,high,2.242,1.2075,2896.0,0.956
D9170,hotel,salad,protein,14.9,14.0,-0.5131748178477705,117.13448690958548,Samarinda,completed,R9,2.81,3.52,medium,1.595,1.25,2271.6,0.972
D9171,hotel,nasi goreng,vegetable,20.1,24.0,-0.4929637313607534,117.14479125977854,Samarinda,pending,Unknown,3.77,2.05,low,2.242,1.2075,2896.0,0.956
D9172,supermarket,nasi putih,fruit,29.3,14.0,-0.4862389744412974,117.1488364692134,Samarinda,completed,Unknown,2.33,1.43,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9173,hotel,ayam goreng,fruit,24.3,13.0,-0.5040587537341485,117.16777189121098,Samarinda,completed,R5,4.79,2.91,medium,4.82,0.18,962.0,1.025
D9174,hotel,salad,fruit,24.8,36.0,-0.5172489481238618,117.16942258215292,Samarinda,pending,R1,0.88,1.72,low,1.595,1.25,2271.6,0.972
D9175,restaurant,nasi goreng,fruit,4.2,39.0,-0.4967346760918408,117.1459456459241,Samarinda,completed,R14,0.62,2.83,low,2.242,1.2075,2896.0,0.956
D9176,supermarket,nasi putih,fruit,28.3,17.0,-0.5099756141802465,117.1457756560764,Samarinda,pending,R18,5.21,1.95,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9177,hotel,nasi goreng,karbohidrat,17.0,27.0,-0.4948457654857949,117.1566467433757,Samarinda,failed,Unknown,6.74,1.82,high,2.242,1.2075,2896.0,0.956
D9178,hotel,ayam goreng,fruit,26.8,42.0,-0.5034172762137528,117.16168517041156,Samarinda,completed,R1,6.14,2.23,high,4.82,0.18,962.0,1.025
D9179,hotel,nasi goreng,karbohidrat,26.8,26.0,-0.5084450351491003,117.14370021245124,Samarinda,failed,R15,5.47,1.78,high,2.242,1.2075,2896.0,0.956
D9180,hotel,nasi goreng,fruit,16.0,11.0,-0.5059033683069519,117.16626003224668,Samarinda,completed,Unknown,4.59,3.79,medium,2.242,1.2075,2896.0,0.956
D9181,restaurant,buah apel,karbohidrat,9.0,42.0,-0.4807000062197658,117.16124289183053,Samarinda,pending,R1,6.82,1.3,high,2.242,0.825,2755.5,1.13
D9182,restaurant,nasi goreng,vegetable,2.4,29.0,-0.4883254178852299,117.1641690541568,Samarinda,failed,R12,5.93,3.26,medium,2.242,1.2075,2896.0,0.956
D9183,restaurant,ayam bakar,protein,27.4,6.0,-0.5103576293851692,117.1667368914338,Samarinda,pending,R6,1.71,1.09,medium,4.98,0.61,4848.0,0.965
D9184,hotel,nasi putih,vegetable,28.3,16.0,-0.4921258411716759,117.14821480678012,Samarinda,pending,R17,6.54,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9185,restaurant,salad,vegetable,4.9,38.0,-0.5177615077838768,117.15395074025686,Samarinda,failed,Unknown,2.19,3.3,low,1.595,1.25,2271.6,0.972
